,Hotel Name,Address,Rating (5),Price (2)
2082,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2083,Fountain House,HG West Pune,4.4,1500
2084,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2085,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2086,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2087,Little Italy,"IS Nagar, West Pune",4.1,1500
2088,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2089,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2090,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2091,Madeline,"MS Nagar, West Pune",4.4,900
2092,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2093,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2094,Mughal's,"MF Road, West Pune",5.0,1000
2095,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2096,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2097,High Garden,"GS Bapat Road, West Pune",4.2,1000
2098,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2099,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2100,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2101,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2102,Wok Toss,TG West Pune,4.7,1000
2103,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2104,Fountain House,HG West Pune,4.4,1500
2105,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2106,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2107,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2108,Little Italy,"IS Nagar, West Pune",4.1,1500
2109,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2110,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2111,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2112,Madeline,"MS Nagar, West Pune",4.4,900
2113,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2114,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2115,Mughal's,"MF Road, West Pune",5.0,1000
2116,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2117,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2118,High Garden,"GS Bapat Road, West Pune",4.2,1000
2119,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2120,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2121,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2122,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2123,Wok Toss,TG West Pune,4.7,1000
2124,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2125,Fountain House,HG West Pune,4.4,1500
2126,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2127,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2128,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2129,Little Italy,"IS Nagar, West Pune",4.1,1500
2130,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2131,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2132,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2133,Madeline,"MS Nagar, West Pune",4.4,900
2134,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2135,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2136,Mughal's,"MF Road, West Pune",5.0,1000
2137,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2138,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2139,High Garden,"GS Bapat Road, West Pune",4.2,1000
2140,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2141,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2142,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2143,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2144,Wok Toss,TG West Pune,4.7,1000
2145,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2146,Fountain House,HG West Pune,4.4,1500
2147,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2148,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2149,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2150,Little Italy,"IS Nagar, West Pune",4.1,1500
2151,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2152,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2153,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2154,Madeline,"MS Nagar, West Pune",4.4,900
2155,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2156,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2157,Mughal's,"MF Road, West Pune",5.0,1000
2158,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2159,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2160,High Garden,"GS Bapat Road, West Pune",4.2,1000
2161,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2162,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2163,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2164,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2165,Wok Toss,TG West Pune,4.7,1000
2166,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2167,Fountain House,HG West Pune,4.4,1500
2168,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2169,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2170,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2171,Little Italy,"IS Nagar, West Pune",4.1,1500
2172,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2173,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2174,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2175,Madeline,"MS Nagar, West Pune",4.4,900
2176,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2177,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2178,Mughal's,"MF Road, West Pune",5.0,1000
2179,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2180,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2181,High Garden,"GS Bapat Road, West Pune",4.2,1000
2182,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2183,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2184,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2185,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2186,Wok Toss,TG West Pune,4.7,1000
2187,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2188,Fountain House,HG West Pune,4.4,1500
2189,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2190,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2191,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2192,Little Italy,"IS Nagar, West Pune",4.1,1500
2193,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2194,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2195,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2196,Madeline,"MS Nagar, West Pune",4.4,900
2197,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2198,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2199,Mughal's,"MF Road, West Pune",5.0,1000
2200,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2201,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2202,High Garden,"GS Bapat Road, West Pune",4.2,1000
2203,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2204,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2205,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2206,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2207,Wok Toss,TG West Pune,4.7,1000
2208,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2209,Fountain House,HG West Pune,4.4,1500
2210,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2211,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2212,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2213,Little Italy,"IS Nagar, West Pune",4.1,1500
2214,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2215,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2216,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2217,Madeline,"MS Nagar, West Pune",4.4,900
2218,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2219,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2220,Mughal's,"MF Road, West Pune",5.0,1000
2221,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2222,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2223,High Garden,"GS Bapat Road, West Pune",4.2,1000
2224,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2225,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2226,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2227,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2228,Wok Toss,TG West Pune,4.7,1000
2229,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2230,Fountain House,HG West Pune,4.4,1500
2231,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2232,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2233,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2234,Little Italy,"IS Nagar, West Pune",4.1,1500
2235,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2236,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2237,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2238,Madeline,"MS Nagar, West Pune",4.4,900
2239,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2240,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2241,Mughal's,"MF Road, West Pune",5.0,1000
2242,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2243,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2244,High Garden,"GS Bapat Road, West Pune",4.2,1000
2245,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2246,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2247,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2248,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2249,Wok Toss,TG West Pune,4.7,1000
2250,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2251,Fountain House,HG West Pune,4.4,1500
2252,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2253,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2254,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2255,Little Italy,"IS Nagar, West Pune",4.1,1500
2256,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2257,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2258,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2259,Madeline,"MS Nagar, West Pune",4.4,900
2260,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2261,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2262,Mughal's,"MF Road, West Pune",5.0,1000
2263,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2264,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2265,High Garden,"GS Bapat Road, West Pune",4.2,1000
2266,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2267,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2268,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2269,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2270,Wok Toss,TG West Pune,4.7,1000
2271,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2272,Fountain House,HG West Pune,4.4,1500
2273,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2274,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2275,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2276,Little Italy,"IS Nagar, West Pune",4.1,1500
2277,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2278,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2279,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2280,Madeline,"MS Nagar, West Pune",4.4,900
2281,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2282,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2283,Mughal's,"MF Road, West Pune",5.0,1000
2284,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2285,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2286,High Garden,"GS Bapat Road, West Pune",4.2,1000
2287,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2288,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2289,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2290,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2291,Wok Toss,TG West Pune,4.7,1000
2292,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2293,Fountain House,HG West Pune,4.4,1500
2294,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2295,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2296,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2297,Little Italy,"IS Nagar, West Pune",4.1,1500
2298,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2299,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2300,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2301,Madeline,"MS Nagar, West Pune",4.4,900
2302,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2303,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2304,Mughal's,"MF Road, West Pune",5.0,1000
2305,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2306,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2307,High Garden,"GS Bapat Road, West Pune",4.2,1000
2308,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2309,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2310,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2311,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2312,Wok Toss,TG West Pune,4.7,1000
2313,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2314,Fountain House,HG West Pune,4.4,1500
2315,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2316,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2317,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2318,Little Italy,"IS Nagar, West Pune",4.1,1500
2319,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2320,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2321,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2322,Madeline,"MS Nagar, West Pune",4.4,900
2323,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2324,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2325,Mughal's,"MF Road, West Pune",5.0,1000
2326,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2327,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2328,High Garden,"GS Bapat Road, West Pune",4.2,1000
2329,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2330,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2331,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2332,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2333,Wok Toss,TG West Pune,4.7,1000
2334,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2335,Fountain House,HG West Pune,4.4,1500
2336,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2337,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2338,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2339,Little Italy,"IS Nagar, West Pune",4.1,1500
2340,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2341,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2342,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2343,Madeline,"MS Nagar, West Pune",4.4,900
2344,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2345,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2346,Mughal's,"MF Road, West Pune",5.0,1000
2347,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2348,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2349,High Garden,"GS Bapat Road, West Pune",4.2,1000
2350,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2351,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2352,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2353,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2354,Wok Toss,TG West Pune,4.7,1000
2355,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2356,Fountain House,HG West Pune,4.4,1500
2357,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2358,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2359,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2360,Little Italy,"IS Nagar, West Pune",4.1,1500
2361,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2362,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2363,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2364,Madeline,"MS Nagar, West Pune",4.4,900
2365,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2366,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2367,Mughal's,"MF Road, West Pune",5.0,1000
2368,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2369,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2370,High Garden,"GS Bapat Road, West Pune",4.2,1000
2371,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2372,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2373,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2374,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2375,Wok Toss,TG West Pune,4.7,1000
2376,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2377,Fountain House,HG West Pune,4.4,1500
2378,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2379,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2380,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2381,Little Italy,"IS Nagar, West Pune",4.1,1500
2382,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2383,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2384,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2385,Madeline,"MS Nagar, West Pune",4.4,900
2386,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2387,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2388,Mughal's,"MF Road, West Pune",5.0,1000
2389,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2390,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2391,High Garden,"GS Bapat Road, West Pune",4.2,1000
2392,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2393,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2394,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2395,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2396,Wok Toss,TG West Pune,4.7,1000
2397,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2398,Fountain House,HG West Pune,4.4,1500
2399,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2400,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2401,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2402,Little Italy,"IS Nagar, West Pune",4.1,1500
2403,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2404,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2405,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2406,Madeline,"MS Nagar, West Pune",4.4,900
2407,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2408,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2409,Mughal's,"MF Road, West Pune",5.0,1000
2410,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2411,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2412,High Garden,"GS Bapat Road, West Pune",4.2,1000
2413,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2414,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2415,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2416,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2417,Wok Toss,TG West Pune,4.7,1000
2418,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2419,Fountain House,HG West Pune,4.4,1500
2420,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2421,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2422,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2423,Little Italy,"IS Nagar, West Pune",4.1,1500
2424,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2425,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2426,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2427,Madeline,"MS Nagar, West Pune",4.4,900
2428,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2429,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2430,Mughal's,"MF Road, West Pune",5.0,1000
2431,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2432,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2433,High Garden,"GS Bapat Road, West Pune",4.2,1000
2434,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2435,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2436,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2437,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2438,Wok Toss,TG West Pune,4.7,1000
2439,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
2440,Fountain House,HG West Pune,4.4,1500
2441,Urban Tadka,"TS Nagar, West Pune",4.6,1100
2442,Pop Tate's,"TS Nagar, West Pune",4.4,1900
2443,Shahi Bhoj Thali Restaurant,"RS Nagar, West Pune",4.1,800
2444,Little Italy,"IS Nagar, West Pune",4.1,1500
2445,TGI Friday's,"FT Pavillion Mall,Shivaji Nagar, West Pune",4.2,2900
2446,The Poppa Cafe,"CS Bapat Road, West Pune",4.0,400
2447,Mamagoto,"MT Pavillion Mall,Shivaji Nagar, West Pune",4.4,1500
2448,Madeline,"MS Nagar, West Pune",4.4,900
2449,Cafe Deja Vu,"VS Nagar, West Pune",5.0,600
2450,Agent Jack's Bar,"BI Trade Tower,Senapati Bapat Road, West Pune",3.9,1200
2451,Mughal's,"MF Road, West Pune",5.0,1000
2452,The Iraj | Crazy Sizzlers,"SS Nagar, West Pune",5.0,1000
2453,Oregano,"OT Ambience Hotel,Model Colony, West Pune",4.9,1200
2454,High Garden,"GS Bapat Road, West Pune",4.2,1000
2455,La Mesa Cafe,"CS Nagar, West Pune",5.0,400
2456,S,"SK at Eternia RoofTopICC Trade Tower,Senapati Bapat Road, West Pune",3.9,2000
2457,Mad Over Donuts,"DT Pavillion Mall,Shivaji Nagar, West Pune",4.4,500
2458,NH 37 Dhaba,"DS Nagar, West Pune",4.4,1500
2459,Wok Toss,TG West Pune,4.7,1000
2460,Chimichurri,"CO Center Point Mall,Shivaji Nagar, West Pune",4.6,1400
